Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1064,2025-01-07 07:50:00,Deposition,WAF89435,80.83169856,51.51035731,301.553542,441.9543557,1528.428301,0.558299902,2.033448591,0.012194652,90.05282345,109,0,Joining
P1846,2025-01-07 07:50:00,Deposition,WAF88669,76.00718272,39.85329216,181.8215344,551.2470519,1620.0599,0.499666107,2.743136332,0.013357954,118.3518982,379,0,Joining
P1692,2025-01-07 07:50:00,Deposition,WAF93391,70.08803094,59.14213001,353.3762604,586.4998835,1264.650561,0.553501959,2.384323397,0.013035332,133.2676499,782,1,Non-Joining
P1451,2025-01-07 07:50:00,Lithography,WAF69341,75.46402273,39.39607766,249.6736285,229.0124718,1395.075959,0.47320867,2.328797952,0.011142366,117.5022314,912,0,Joining
P1888,2025-01-07 07:50:00,Lithography,WAF37770,73.62063022,45.39581859,285.4405399,383.8122354,1415.539102,0.54635438,1.504900436,0.010141281,130.873188,563,1,Non-Joining
P1015,2025-01-07 07:51:00,Etching,WAF86488,78.80372381,54.33546979,308.4582487,442.9578552,1391.980306,0.529192742,2.888182126,0.008118933,93.39317052,741,0,Joining
P1128,2025-01-07 07:51:00,Etching,WAF60764,78.60081716,56.29366903,258.7319963,280.9168567,1708.323704,0.497289167,1.20009779,0.017533725,123.0910456,502,0,Joining
P1149,2025-01-07 07:51:00,Lithography,WAF99694,77.15264806,46.81660811,387.619487,474.722478,1464.282422,0.497905734,1.871204656,0.005909254,125.3153116,430,0,Joining
P1837,2025-01-07 07:51:00,Deposition,WAF51280,69.67741013,54.32033477,273.1026232,443.168501,1624.73841,0.470210765,3.138087274,0.012781311,109.2709578,190,0,Joining
P1124,2025-01-07 07:51:00,Lithography,WAF89783,78.29887379,54.38608744,353.362059,524.1712376,1650.889959,0.499677968,1.585592813,0.009383788,114.4555787,804,0,Joining
P1607,2025-01-07 07:51:00,Etching,WAF63866,72.76472782,49.46163975,322.3498688,439.1508506,1303.783391,0.475544658,3.646027394,0.013216598,121.9588321,492,1,Non-Joining
P1872,2025-01-07 07:51:00,Etching,WAF89423,74.34930467,63.28661405,249.594184,483.0205784,1466.312069,0.522035057,3.228794833,0.014799346,116.4108344,762,0,Joining
P1026,2025-01-07 07:52:00,Etching,WAF26640,78.12811448,53.94971362,335.9988398,502.1208438,1394.852314,0.472899907,2.44417057,0.008279295,135.0817561,297,0,Joining
P1547,2025-01-07 07:52:00,Lithography,WAF27801,72.34147023,49.48691876,238.9984882,537.7083553,1094.142151,0.492713354,3.503267696,0.01728002,121.3755931,648,0,Joining
P1901,2025-01-07 07:52:00,Lithography,WAF97180,66.37040776,53.65240275,339.4190848,491.4506997,2045.469538,0.421568464,2.687936431,0.0106687,136.3970363,234,1,Non-Joining
P1620,2025-01-07 07:52:00,Deposition,WAF99680,69.54630971,42.22187212,386.3601548,510.3905144,2092.970266,0.504863558,1.081465405,0.009416222,122.7642061,192,0,Joining
P1044,2025-01-07 07:52:00,Deposition,WAF90846,65.95659716,40.37684307,299.1833124,287.3672259,1586.455916,0.533754967,3.249786079,0.006199018,115.6322135,913,0,Joining
P1278,2025-01-07 07:52:00,Etching,WAF26303,78.36584907,66.64646536,178.2762941,438.3902816,1732.734722,0.481253321,2.846103592,0.023486841,134.6341157,715,1,Non-Joining
P1333,2025-01-07 07:53:00,Deposition,WAF91855,69.13150595,51.64626413,306.0542797,500.4248152,1602.267233,0.44263719,2.335161777,0.017379987,120.5436655,974,0,Joining
P1924,2025-01-07 07:53:00,Etching,WAF94614,68.25834247,59.30861397,320.5660508,458.6981521,1479.361107,0.458070306,3.543535568,0.007740408,137.9913479,267,0,Joining
P1153,2025-01-07 07:53:00,Etching,WAF47548,76.01383801,23.51208386,326.452702,508.2294837,1722.984382,0.501952689,1.759008728,0.003861722,110.5862929,600,0,Joining
P1847,2025-01-07 07:53:00,Lithography,WAF57602,81.85304191,39.45107768,355.6105816,441.5687601,1578.691605,0.48208805,0.441449112,0.008672881,109.2343498,174,0,Joining
P1598,2025-01-07 07:53:00,Lithography,WAF47260,66.48084332,73.23728664,217.5167576,678.3417619,1475.279048,0.459068887,2.580305709,0.012721429,124.6650376,906,0,Joining
P1566,2025-01-07 07:53:00,Lithography,WAF17965,74.56047919,51.25409673,209.0342822,472.8846444,1254.618267,0.400084176,2.575575053,0.016351373,103.9849933,914,0,Joining
P1184,2025-01-07 07:53:00,Lithography,WAF18301,69.15639544,66.19144554,250.7080141,308.0560572,1318.799569,0.545342454,2.673316569,0.012469778,127.6706668,178,0,Joining
P1269,2025-01-07 07:54:00,Deposition,WAF56123,75.99301475,33.92419076,330.5657173,625.7073218,1562.071198,0.550739654,1.947175493,0.017466926,140.6557232,382,0,Joining
P1042,2025-01-07 07:54:00,Lithography,WAF52605,71.91839005,40.95016313,378.3588777,579.1246035,1419.364879,0.468238659,3.270611914,0.003164756,120.3487669,142,0,Joining
P1582,2025-01-07 07:54:00,Deposition,WAF95312,74.54506931,60.84617991,242.9060592,649.1923415,1860.046827,0.508983024,0.698132111,0.006376828,134.4898229,431,0,Joining
P1168,2025-01-07 07:54:00,Deposition,WAF66820,69.51061856,57.63642584,315.7179188,611.3991956,1152.332112,0.514647929,2.254648963,0.001078697,95.33059939,112,0,Joining
P1902,2025-01-07 07:54:00,Etching,WAF19542,75.83219199,65.17641571,240.2617944,505.5687355,1350.365102,0.500463298,3.36185646,0.01344091,131.300611,505,0,Joining
P1073,2025-01-07 07:55:00,Deposition,WAF80942,78.20168555,22.9529548,314.1206173,533.1765914,1422.044645,0.468705462,3.401044524,0.008187557,123.8150197,172,1,Non-Joining
P1916,2025-01-07 07:55:00,Lithography,WAF26318,81.06798781,38.42908201,356.3079614,525.4480014,1355.73447,0.531138133,0.775876333,0.011134892,105.6352637,315,0,Joining
P1669,2025-01-07 07:55:00,Deposition,WAF27305,74.8329454,51.10364631,251.7778212,492.7745833,1266.593895,0.590932131,1.413142857,0.011482627,130.4055222,620,0,Joining
P1818,2025-01-07 07:55:00,Etching,WAF22850,71.96897961,58.35538916,278.1977503,591.9559929,1257.233992,0.525050129,2.759717071,0.013457463,111.0961161,268,0,Joining
P1626,2025-01-07 07:55:00,Lithography,WAF30661,75.3885423,31.73155534,330.1569925,376.682031,1054.181114,0.374184241,1.403452587,0.014158023,116.0181262,789,0,Joining
P1009,2025-01-07 07:55:00,Etching,WAF66093,79.5765915,57.78130449,334.3832834,674.3596503,1531.666342,0.436926976,2.421319844,0.001842672,120.7534916,907,0,Joining
P1089,2025-01-07 07:55:00,Deposition,WAF69739,78.67240828,43.06410319,292.3344589,529.1198403,1322.160047,0.43594423,1.715920269,0.007214615,93.62513433,256,0,Joining
P1125,2025-01-07 07:55:00,Etching,WAF62810,76.18048647,42.7141611,196.5096363,704.1936732,1618.961276,0.529714041,0.753386028,0.008201406,130.6607953,725,0,Joining
P1831,2025-01-07 07:56:00,Etching,WAF13017,78.61490257,37.04372451,302.2583915,454.2756608,1703.589048,0.43899206,3.195863871,0.015399332,87.61956298,258,0,Joining
P1497,2025-01-07 07:56:00,Deposition,WAF54508,84.6296366,36.85946495,401.8314544,722.6179284,1628.571717,0.514056408,2.01319574,0.008943301,98.48506605,917,0,Joining
P1638,2025-01-07 07:56:00,Lithography,WAF20002,71.1952851,44.24325648,294.8992476,470.5688687,1435.986668,0.424843234,1.351270834,0.010901135,130.9064345,331,0,Joining
P1493,2025-01-07 07:56:00,Lithography,WAF96708,79.05113916,64.87358277,243.2161264,702.123838,1261.476927,0.509359368,2.042552901,0.008885445,109.713353,481,0,Joining
P1283,2025-01-07 07:56:00,Lithography,WAF85604,74.57299124,45.95630191,282.5940707,385.9087347,1614.067172,0.530061445,1.73112333,0.010223272,108.606886,890,0,Joining
P1666,2025-01-07 07:56:00,Lithography,WAF82822,77.58202974,48.33073206,271.6312583,537.8485168,1763.50892,0.539377183,1.198897786,0.006441341,123.3316457,927,0,Joining
P1031,2025-01-07 07:56:00,Deposition,WAF37428,75.21793832,52.02417787,351.001516,588.8278984,1449.317238,0.396072033,2.210725763,0.000538061,124.8574411,282,0,Joining
P1719,2025-01-07 07:56:00,Lithography,WAF36644,82.95654406,65.52722606,278.932135,416.8770452,1198.74855,0.552608992,2.212867845,0.004723722,111.4169217,746,0,Joining
P1441,2025-01-07 07:56:00,Deposition,WAF33486,77.41955971,44.54495142,270.1173702,483.8803318,1431.662165,0.523508023,0.340931821,0.008706073,148.1881458,354,0,Joining
P1511,2025-01-07 07:57:00,Etching,WAF62634,74.89557925,50.4667534,253.1433657,317.1172555,1949.570957,0.507650502,3.175373166,0.00580115,126.0641272,799,0,Joining
P1789,2025-01-07 07:57:00,Lithography,WAF24525,73.11326908,55.4058077,375.756353,371.712925,1468.67618,0.560840643,2.444665245,0.012786831,115.7644847,458,0,Joining
P1446,2025-01-07 07:57:00,Lithography,WAF71491,80.17638283,43.53178225,348.0354977,349.6309418,1879.587216,0.506594956,2.08250305,0.008119693,119.8991247,282,0,Joining
P1012,2025-01-07 07:57:00,Etching,WAF37048,73.53841427,49.35226668,340.790147,562.7090703,1716.027759,0.554571359,1.7619335,0.00916308,118.7947179,409,0,Joining
P1426,2025-01-07 07:57:00,Lithography,WAF51633,74.51324503,43.33019481,263.9781891,557.987127,1707.500517,0.531938126,-0.152484533,0.011693982,129.6538088,758,0,Joining
P1600,2025-01-07 07:57:00,Etching,WAF76877,75.2796033,47.55047368,238.2013284,486.8869155,1206.515715,0.461924919,1.708794718,0.003410388,116.2265952,988,1,Non-Joining
P1100,2025-01-07 07:57:00,Deposition,WAF12422,77.41645248,47.43829325,312.6497607,586.6060639,1500.578933,0.450429259,1.795771244,0.004200895,127.8853532,974,1,Non-Joining
P1536,2025-01-07 07:57:00,Lithography,WAF87365,77.97981654,42.99136346,353.6355653,342.2340574,1388.436083,0.431863954,0.884158509,0.013124714,123.9358529,739,0,Joining
P1116,2025-01-07 07:57:00,Etching,WAF81521,73.18249878,35.56405418,304.8984273,592.350368,1701.388602,0.538335115,1.840132962,0.014496628,96.60434294,495,0,Joining
P1317,2025-01-07 07:58:00,Etching,WAF87952,76.58052227,62.9800681,326.0601945,330.5677299,1458.156334,0.387750437,0.664376611,0.009968405,111.6465064,334,0,Joining
P1888,2025-01-07 07:58:00,Etching,WAF26683,69.76666971,45.29986134,322.4328355,544.3793889,1664.525804,0.636968223,1.644788619,0.013324878,122.8327179,614,0,Joining
P1129,2025-01-07 07:58:00,Etching,WAF36921,72.31355495,53.77208816,326.3957618,546.7780457,1364.667764,0.543574428,1.407082992,0.007878254,132.6579757,895,0,Joining
P1608,2025-01-07 07:58:00,Lithography,WAF65614,79.55350486,48.02143571,314.4129198,486.0823914,1733.02343,0.411423698,0.058052313,0.00808312,118.5969748,854,0,Joining
P1365,2025-01-07 07:58:00,Etching,WAF86280,57.52477389,36.13322033,357.092162,578.1226175,1298.119787,0.368536851,2.94468203,0.008184628,129.2702105,281,0,Joining
P1116,2025-01-07 07:58:00,Deposition,WAF89787,76.83417434,50.68774907,331.0639126,477.5025034,1379.465013,0.437203151,0.784390326,0.011567316,112.7332859,640,1,Non-Joining
P1272,2025-01-07 07:58:00,Deposition,WAF51253,77.14674835,44.46051659,260.3069424,423.7800907,1645.113382,0.54641414,1.511258328,0.014824701,132.1954289,244,1,Non-Joining
P1824,2025-01-07 07:58:00,Deposition,WAF85440,73.60915713,40.71017941,357.2013792,539.1135228,1631.634775,0.517630103,0.866296435,0.017142992,115.3526521,789,0,Joining
P1656,2025-01-07 07:58:00,Lithography,WAF95058,77.07006471,36.57942194,234.2544469,507.7742837,1366.578148,0.470778519,2.537926015,0.003953191,124.9776146,220,0,Joining
P1983,2025-01-07 07:58:00,Etching,WAF24833,80.97023492,40.79944366,318.4511683,591.7962414,1196.172436,0.414353857,0.916396408,0.007596198,136.0153165,619,0,Joining
P1835,2025-01-07 07:58:00,Etching,WAF24003,81.20559186,46.52208871,252.1655201,590.5736144,1644.338743,0.485856902,1.717495569,0.005457956,97.96493007,221,1,Non-Joining
P1913,2025-01-07 07:59:00,Lithography,WAF42716,75.4290355,33.89848834,370.4429299,520.3017067,1460.282509,0.504948766,0.604357455,0.008529193,157.0967041,973,0,Joining
P1723,2025-01-07 07:59:00,Deposition,WAF92782,70.91931755,42.51367276,306.6181975,361.574986,1683.554819,0.395505116,1.739566808,0.012620771,90.5676909,579,0,Joining
P1495,2025-01-07 07:59:00,Etching,WAF97941,70.73555937,61.06940633,367.8306965,384.9109027,1520.027099,0.460918969,-0.047387188,0.007251476,91.50027758,927,1,Non-Joining
P1093,2025-01-07 07:59:00,Deposition,WAF81708,68.49063074,50.6390685,209.4930765,456.2703163,1349.92996,0.551547059,1.377503755,0.008944001,101.7482842,173,0,Joining
P1100,2025-01-07 07:59:00,Lithography,WAF53322,68.87346163,78.61139293,275.4975109,409.2649765,1588.501804,0.472678124,1.980438279,0.000373733,124.6982413,182,0,Joining
P1876,2025-01-07 07:59:00,Lithography,WAF53093,76.72654778,43.35564748,264.3495543,514.9005235,1181.844703,0.446958934,2.925662084,0.003591974,122.2780435,522,1,Non-Joining
P1660,2025-01-07 07:59:00,Deposition,WAF86591,67.21141442,53.22142468,323.4659698,549.5094507,1327.073457,0.518103074,2.302817191,0.017159346,133.5333246,406,0,Joining
P1151,2025-01-07 07:59:00,Deposition,WAF95346,74.89634236,61.14791505,294.1705931,237.5538938,1333.035196,0.487065982,1.965630385,0.007281375,111.7273622,843,1,Non-Joining
P1556,2025-01-07 08:00:00,Deposition,WAF30704,73.35477852,56.8679962,248.7241062,568.7439506,1315.65925,0.43683391,1.844892586,0.009448197,125.4372148,813,0,Joining
P1264,2025-01-07 08:00:00,Deposition,WAF76918,76.14286043,42.01581896,320.7582196,563.6483703,1523.271972,0.466733732,2.380143769,0.012072322,102.7532722,767,1,Non-Joining
P1403,2025-01-07 08:00:00,Lithography,WAF17322,79.33699771,26.7560936,313.4380341,490.8056237,1352.084793,0.580561789,1.793519766,0.007500165,120.9493131,318,0,Joining
P1078,2025-01-07 08:00:00,Etching,WAF37506,81.161896,58.32054878,344.4784961,621.9778865,1434.810816,0.477541273,1.833546482,0.015964538,117.2772548,262,0,Joining
P1337,2025-01-07 08:00:00,Lithography,WAF49767,78.43520546,61.14479926,238.6096938,695.7697679,1640.375718,0.479593499,0.254244291,0.011322931,125.7368413,105,0,Joining
P1131,2025-01-07 08:00:00,Deposition,WAF23850,74.43391351,50.38691502,313.2513211,317.524544,1317.472377,0.436584637,1.778275582,0.016026208,140.6363054,208,0,Joining
P1619,2025-01-07 08:00:00,Lithography,WAF75265,68.73116834,23.62890331,275.0264629,514.5033864,1457.108459,0.43515186,2.863852881,0.004636224,114.3333224,189,1,Non-Joining
P1156,2025-01-07 08:00:00,Etching,WAF91229,68.19321064,49.75094682,292.0187908,601.9782486,955.4662839,0.520646573,3.229678956,0.01226465,120.5282458,565,0,Joining
P1153,2025-01-07 08:01:00,Etching,WAF87665,75.25776109,32.22263853,322.3937114,524.6346009,1548.939322,0.524878498,2.412839613,0.007748758,141.0543577,857,0,Joining
P1449,2025-01-07 08:01:00,Deposition,WAF35223,78.03246313,52.19812853,324.4194821,535.3818961,1203.375337,0.497525826,0.490076075,0.010806964,112.9590024,877,0,Joining
P1153,2025-01-07 08:01:00,Lithography,WAF60467,73.990432,46.99684633,312.6421886,595.8321975,1278.172204,0.424911076,0.639128731,0.004346621,85.8716633,988,0,Joining
P1987,2025-01-07 08:01:00,Deposition,WAF70510,69.97130381,58.21869772,319.8432318,585.2954543,1714.493924,0.471274699,0.92345032,0.005980553,138.7428484,285,0,Joining
P1728,2025-01-07 08:01:00,Lithography,WAF41051,71.91256844,54.78213366,289.9896555,470.9575637,1236.876739,0.590898264,2.261974348,0.010806582,98.51380204,180,0,Joining
P1692,2025-01-07 08:01:00,Deposition,WAF15725,80.44660678,54.81818378,367.4230472,527.3711213,1580.587508,0.448514342,1.31432312,0.008945381,111.9004661,916,0,Joining
P1091,2025-01-07 08:01:00,Deposition,WAF39402,71.92631527,49.70034043,276.0633168,520.4942451,1473.764948,0.512244845,2.208123006,0.014051607,103.3986777,582,0,Joining
P1782,2025-01-07 08:01:00,Deposition,WAF49882,77.43176603,35.88744278,172.4085445,445.4082221,1619.120592,0.511936521,1.907804423,0.016365566,128.9216123,429,0,Joining
P1642,2025-01-07 08:02:00,Lithography,WAF59966,79.52328741,34.82559635,260.2296607,506.0889925,1472.936932,0.474099413,1.436191121,0.010328752,134.1091325,236,0,Joining
P1176,2025-01-07 08:02:00,Lithography,WAF58777,77.46794243,48.44633027,295.4262499,598.8874789,1377.373604,0.575870665,3.086253752,0.008806613,121.3800404,585,0,Joining
P1884,2025-01-07 08:02:00,Etching,WAF59094,73.03357932,46.63150903,303.7528307,508.3098789,1525.035449,0.48391959,0.032833165,0.007607883,134.7909073,368,0,Joining
P1272,2025-01-07 08:02:00,Deposition,WAF22767,73.04334797,68.22683773,347.5753863,299.080722,1234.226787,0.54414264,4.431791428,0.00751914,92.36210083,256,1,Non-Joining
P1928,2025-01-07 08:02:00,Lithography,WAF97017,73.76862794,62.83468829,312.2561715,503.2313098,1340.471311,0.396308555,1.765339386,0.012916989,126.9657693,351,0,Joining
P1307,2025-01-07 08:02:00,Etching,WAF63780,79.37995191,38.90663668,203.002871,327.4641892,1438.574058,0.497905061,2.84967183,0.005908738,121.8929951,183,0,Joining
P1695,2025-01-07 08:02:00,Etching,WAF94682,67.75709477,60.34815628,271.5645578,614.1134575,1344.823794,0.441798125,0.936160799,0.015156902,112.3763723,905,0,Joining
P1587,2025-01-07 08:02:00,Deposition,WAF28354,65.51311335,56.33638165,312.1803272,387.8433869,1516.664306,0.46295666,3.171953145,0.013554919,121.4344036,771,0,Joining
P1199,2025-01-07 08:03:00,Etching,WAF82131,74.25629643,50.29977122,286.0738721,461.3699995,1706.065694,0.428810903,2.25377636,0.009931017,126.3952013,129,1,Non-Joining
P1188,2025-01-07 08:03:00,Deposition,WAF15589,77.43956376,59.50790114,295.7355436,418.4003115,1752.341465,0.527021097,2.853111599,0.007146102,92.72223957,594,0,Joining
P1045,2025-01-07 08:03:00,Lithography,WAF55610,80.55153588,50.70142616,357.5462671,472.4136675,1618.543995,0.468682601,2.399052589,0.013183197,114.7367324,783,0,Joining
P1265,2025-01-07 08:03:00,Deposition,WAF87551,87.25812686,69.18467767,251.2114488,342.2179661,1729.354491,0.430194268,3.001843595,0.01502909,121.9798369,768,0,Joining
P1156,2025-01-07 08:03:00,Deposition,WAF72093,74.26825665,43.97856377,279.9999184,567.1145129,1967.117274,0.535129757,1.125704253,0.012162987,159.4155304,268,0,Joining
P1143,2025-01-07 08:03:00,Deposition,WAF93391,81.55963288,58.0880276,191.9734356,677.6349482,1410.039252,0.533581253,2.67914804,0.01592007,110.8307974,413,1,Non-Joining
P1537,2025-01-07 08:04:00,Deposition,WAF38672,67.40243331,45.45954893,358.5045666,526.2548395,1390.606228,0.496341676,1.50354254,0.017587531,146.2265325,772,0,Joining
P1198,2025-01-07 08:04:00,Deposition,WAF51472,80.05525008,41.19392874,304.7392973,363.517757,1120.948795,0.466930232,1.793874694,0.007556204,111.5876262,643,0,Joining
P1133,2025-01-07 08:04:00,Lithography,WAF97472,76.21720357,58.6856091,261.3817261,530.7908187,1591.472948,0.43239651,1.472213295,0.011878889,129.5082523,318,0,Joining
P1435,2025-01-07 08:04:00,Lithography,WAF82074,70.06247801,70.30881555,270.7605352,593.5171917,1512.273715,0.461105661,2.400662377,0.012168266,114.9297014,753,0,Joining
P1911,2025-01-07 08:04:00,Etching,WAF71166,80.52556772,45.6011168,339.7831352,571.2757074,1563.35472,0.552761885,2.877953515,0.014896348,114.3596162,343,0,Joining
P1335,2025-01-07 08:04:00,Etching,WAF12192,74.05082436,47.73322817,239.4304545,482.5695427,1622.60542,0.521930936,0.714674047,0.00978413,105.0959486,186,0,Joining
P1232,2025-01-07 08:04:00,Deposition,WAF59851,76.1266259,39.62081697,322.3103638,551.7918934,1710.743278,0.576209641,3.037845359,0.009937592,124.9570446,206,1,Non-Joining
P1723,2025-01-07 08:04:00,Deposition,WAF80030,76.22003032,41.26663946,353.2480808,379.9396829,1411.455254,0.449967758,2.8640543,0.008839479,132.3235094,494,1,Non-Joining
P1089,2025-01-07 08:04:00,Deposition,WAF56360,75.73431605,50.56129454,318.7433788,422.6907555,1387.078005,0.603104329,3.228156449,-0.002209575,112.978312,420,0,Joining
P1619,2025-01-07 08:05:00,Lithography,WAF94688,79.72833724,54.81851738,199.456209,544.4536703,1543.136292,0.513557294,1.721069252,0.018870463,114.7945569,205,0,Joining
P1764,2025-01-07 08:05:00,Lithography,WAF12221,70.72160517,52.48691478,303.3122557,344.7278294,1745.345081,0.494634913,1.79496623,0.01275634,123.6726191,747,1,Non-Joining
P1139,2025-01-07 08:05:00,Etching,WAF88066,76.76464172,47.3103794,296.1047653,437.6645974,1622.243815,0.438211635,1.627478089,0.009062779,113.7251556,745,0,Joining
P1727,2025-01-07 08:05:00,Deposition,WAF95783,79.3432862,51.34874158,345.950776,456.3674706,1483.456624,0.431311916,2.260223191,0.012619358,118.0450549,785,0,Joining
P1928,2025-01-07 08:05:00,Etching,WAF98660,70.7715459,62.45009049,326.7509434,484.7903751,1528.94649,0.471041535,1.572323129,0.005525349,128.6922538,561,0,Joining
P1067,2025-01-07 08:05:00,Deposition,WAF72391,73.0262519,47.19346073,298.7656375,626.5160797,1565.416518,0.553459397,3.992145164,0.008076212,113.8700657,547,0,Joining
P1589,2025-01-07 08:05:00,Etching,WAF87831,75.36664964,44.78931123,291.7621278,412.943951,1313.649505,0.547407875,2.002313883,0.010285479,131.3183516,144,0,Joining
P1458,2025-01-07 08:05:00,Lithography,WAF43622,70.49431305,48.9960123,295.4908144,574.0396428,1085.814749,0.447394477,2.330635261,0.006549195,124.4196618,740,0,Joining
P1780,2025-01-07 08:05:00,Deposition,WAF43043,78.759605,68.59244148,362.2815427,232.7665735,1467.446978,0.513421511,2.695304291,0.004037424,140.2758941,199,0,Joining
P1921,2025-01-07 08:05:00,Lithography,WAF15164,79.85042993,52.2686832,299.8668468,569.8930323,1699.848821,0.585365272,3.657714637,0.01744392,148.3382681,278,0,Joining
P1995,2025-01-07 08:06:00,Lithography,WAF10036,75.25985863,34.91575297,283.5628987,623.2505849,1344.628603,0.466112083,2.93351314,0.006224346,118.97124,394,0,Joining
P1303,2025-01-07 08:06:00,Etching,WAF22583,75.0647199,48.68018475,266.1052647,679.3550081,1485.194097,0.609644501,2.515951946,0.019482434,136.0157818,135,0,Joining
P1935,2025-01-07 08:06:00,Deposition,WAF42402,75.06572394,49.6362267,283.9859369,441.295319,1429.751474,0.509707977,2.010719584,0.0145937,127.0138335,505,1,Non-Joining
P1660,2025-01-07 08:06:00,Deposition,WAF62878,73.36106155,39.23008774,335.3916064,608.5415756,1236.317986,0.57644389,1.524485081,0.00961143,95.40732067,259,0,Joining
P1595,2025-01-07 08:06:00,Etching,WAF54254,75.30121016,69.18111328,295.1828701,579.3874855,1269.442853,0.527250251,2.570518664,0.011045213,100.5282446,165,0,Joining
P1745,2025-01-07 08:06:00,Lithography,WAF35030,78.37606215,51.58993691,387.1714956,368.6958326,1304.259068,0.560764967,3.129549026,0.005271155,154.745079,759,0,Joining
P1078,2025-01-07 08:06:00,Deposition,WAF90573,77.4111468,54.41322178,340.7468641,550.8554687,1685.394907,0.470742658,3.307206128,0.014018017,130.6241738,991,0,Joining
P1253,2025-01-07 08:06:00,Deposition,WAF49215,74.80319688,56.55163897,363.4872993,509.7810495,1753.275474,0.485422147,2.781386965,0.008925332,96.68677748,455,0,Joining
P1790,2025-01-07 08:06:00,Etching,WAF24017,76.58826041,41.91353859,250.3511252,483.7106319,1785.622288,0.532579259,2.783549408,0.015711498,121.9349087,386,0,Joining
P1508,2025-01-07 08:07:00,Deposition,WAF52530,70.8470474,65.76224285,298.6968752,611.0127784,1803.971255,0.51641566,1.311759985,0.006829059,111.5126964,142,0,Joining
P1321,2025-01-07 08:07:00,Etching,WAF61894,74.16686446,39.90994341,252.0970602,449.2196898,1702.059317,0.429147113,2.087365126,-0.00077514,109.7149487,544,0,Joining
P1511,2025-01-07 08:07:00,Deposition,WAF34225,73.44331673,48.5405665,314.0669276,533.6903058,1633.098501,0.486677521,1.948708031,0.007393128,147.1328171,518,0,Joining
P1783,2025-01-07 08:07:00,Deposition,WAF76107,78.05760835,45.92561925,295.9072181,488.1257513,1632.16206,0.498762408,2.364556712,0.006151973,111.8293451,208,0,Joining
P1898,2025-01-07 08:07:00,Deposition,WAF48416,75.48644364,49.28325842,299.9600445,469.7938269,1648.979614,0.556260636,1.785809383,0.0059576,97.94461865,972,0,Joining
P1237,2025-01-07 08:07:00,Etching,WAF88753,72.6635969,56.75401328,268.6248166,677.2645259,1394.935468,0.515487987,1.214861439,0.003220504,126.0025155,599,1,Non-Joining
P1673,2025-01-07 08:07:00,Deposition,WAF36188,81.15272503,30.14151466,309.2313653,622.5670095,1540.36689,0.476728792,1.942263418,0.011734926,116.2590971,963,0,Joining
P1122,2025-01-07 08:08:00,Deposition,WAF57062,75.36133955,46.65901824,335.8494381,500.2123899,1688.916536,0.529760008,3.091907997,0.003620004,103.321513,304,0,Joining
P1523,2025-01-07 08:08:00,Etching,WAF16406,73.91447126,48.73446157,269.8677972,567.0796233,1388.530027,0.488578162,2.536315717,0.007219168,111.7845602,140,0,Joining
P1372,2025-01-07 08:08:00,Etching,WAF63830,71.90545938,43.96776897,306.2286677,413.9174635,1552.415193,0.542789617,2.416629699,0.011324013,113.5012823,600,0,Joining
P1815,2025-01-07 08:08:00,Etching,WAF31086,73.50977913,44.45067284,307.5009084,517.5150294,1595.981049,0.452110833,1.807941703,0.014983706,106.8514125,458,0,Joining
P1050,2025-01-07 08:08:00,Lithography,WAF82681,79.5911544,47.33642941,292.8340276,491.8191054,1301.716635,0.539281085,0.55612076,0.010858768,102.6705696,486,0,Joining
P1018,2025-01-07 08:08:00,Etching,WAF52585,62.89891264,61.36576704,348.8476406,590.3768789,1291.547855,0.461998106,0.449658873,0.012818438,107.1298309,233,0,Joining
P1733,2025-01-07 08:08:00,Lithography,WAF42956,74.95961732,64.02239356,280.3798207,602.8415891,1555.996508,0.524903375,3.06230018,0.015481263,109.0505805,435,0,Joining
P1999,2025-01-07 08:08:00,Lithography,WAF23133,74.8716237,49.20771223,281.8293377,393.6815565,1571.212412,0.435783601,1.878702023,0.014447858,116.7109167,609,0,Joining
P1646,2025-01-07 08:09:00,Deposition,WAF26923,79.97346576,55.8384583,340.8900714,570.6795842,1612.032249,0.522894282,3.151492147,0.005011213,120.5512718,698,0,Joining
P1153,2025-01-07 08:09:00,Deposition,WAF54541,83.22390823,52.01085659,224.6443327,388.4108357,1643.493154,0.540724228,0.684888137,0.005156127,116.7785859,785,0,Joining
P1191,2025-01-07 08:09:00,Etching,WAF21218,80.54098948,43.85204914,260.8584889,323.4251292,1515.47493,0.452958333,3.057694307,0.016231919,130.0707432,710,0,Joining
P1092,2025-01-07 08:09:00,Lithography,WAF15605,81.57140922,48.51064569,266.0795128,457.9871551,1266.894474,0.548771471,2.013407485,0.003530535,92.62586316,913,1,Non-Joining
P1142,2025-01-07 08:09:00,Lithography,WAF29885,70.73535839,50.9560285,346.2186309,478.0408475,1625.335126,0.491588776,1.433805403,0.005227488,109.648131,713,0,Joining
P1292,2025-01-07 08:09:00,Lithography,WAF32584,82.76639594,42.62438106,292.6513064,337.6805301,1212.165067,0.549171077,1.360692063,0.002959404,131.965763,765,0,Joining
